n,distancia,Raf,IA_T2F,IB_T2F,IC_T2F,IA_TRIF,IB_TRIF,IC_TRIF
215,11,150,39.00871,7.742001,46.54794,39.79806,0.2913418,0.2645351
216,11,160,38.14352,7.749891,45.7065,37.50599,0.2913819,0.2645958
217,11,170,37.31132,7.757362,44.89661,35.46294,0.2914186,0.2646496
218,11,180,36.51039,7.764445,44.11666,33.63048,0.2914522,0.2646975
219,11,190,35.73914,7.771165,43.36514,31.97771,0.2914831,0.2647405
220,11,200,34.99607,7.777546,42.64063,30.47946,0.2915117,0.2647793
221,11,210,34.27976,7.783611,41.94179,29.11506,0.291538,0.2648145
222,11,220,33.5889,7.78938,41.26737,27.86737,0.2915625,0.2648465
223,11,230,32.92225,7.794873,40.61618,26.72203,0.2915852,0.2648758
224,11,240,32.27863,7.800106,39.98713,25.66697,0.2916064,0.2649027
225,11,250,31.65696,7.805096,39.37915,24.69192,0.2916262,0.2649274
226,11,260,31.0562,7.809858,38.79128,23.78813,0.2916447,0.2649503
227,11,270,30.47538,7.814405,38.22257,22.94806,0.2916621,0.2649715
228,11,280,29.91358,7.818751,37.67217,22.16521,0.2916784,0.2649913
229,11,290,29.36995,7.822907,37.13925,21.43393,0.2916937,0.2650096
230,11,300,28.84367,7.826884,36.62302,20.7493,0.2917082,0.2650268
231,11,310,28.33397,7.830693,36.12275,20.10698,0.2917218,0.2650428
232,11,320,27.84014,7.834343,35.63776,19.50318,0.2917347,0.2650579
233,11,330,27.36148,7.837842,35.16737,18.93454,0.291747,0.2650721
234,11,340,26.89735,7.8412,34.71099,18.39807,0.2917586,0.2650854
235,11,350,26.44715,7.844424,34.26801,17.89112,0.2917696,0.265098
236,11,360,26.01028,7.84752,33.83788,17.41132,0.2917801,0.2651099
237,11,370,25.58621,7.850497,33.42008,16.95654,0.29179,0.2651211
238,11,380,25.17441,7.853359,33.0141,16.52488,0.2917995,0.2651318
239,11,390,24.77439,7.856114,32.61948,16.11463,0.2918086,0.2651419
240,11,400,24.38569,7.858766,32.23575,15.72422,0.2918173,0.2651515
241,11,410,24.00785,7.86132,31.86251,15.35226,0.2918255,0.2651607
242,11,420,23.64047,7.863782,31.49933,14.99747,0.2918335,0.2651694
243,11,430,23.28314,7.866155,31.14584,14.65868,0.291841,0.2651777
244,11,440,22.93549,7.868445,30.80166,14.33483,0.2918483,0.2651857
245,11,450,22.59714,7.870655,30.46646,14.02497,0.2918553,0.2651933
246,11,460,22.26776,7.872789,30.13989,13.7282,0.291862,0.2652005
247,11,470,21.94701,7.874851,29.82165,13.44371,0.2918684,0.2652075
248,11,480,21.63459,7.876843,29.51142,13.17076,0.2918746,0.2652141
249,11,490,21.3302,7.87877,29.20892,12.90866,0.2918806,0.2652205
250,11,500,21.03355,7.880633,28.91388,12.65677,0.2918864,0.2652267
251,11,510,20.74438,7.882436,28.62604,12.4145,0.2918919,0.2652326
252,11,520,20.46242,7.884182,28.34514,12.18133,0.2918972,0.2652382
253,11,530,20.18743,7.885873,28.07095,11.95674,0.2919024,0.2652437
254,11,540,19.91917,7.887511,27.80324,11.74027,0.2919074,0.265249
255,11,550,19.65742,7.889098,27.54179,11.53149,0.2919122,0.265254
256,11,560,19.40196,7.890638,27.28639,11.32999,0.2919168,0.2652589
257,11,570,19.15258,7.89213,27.03684,11.1354,0.2919213,0.2652636
258,11,580,18.90909,7.893579,26.79295,10.94738,0.2919257,0.2652682
259,11,590,18.6713,7.894985,26.55454,10.76559,0.2919299,0.2652726
260,11,600,18.43903,7.89635,26.32143,10.58973,0.291934,0.2652768
261,11,610,18.2121,7.897676,26.09345,10.41952,0.291938,0.265281
262,11,620,17.99035,7.898964,25.87045,10.25468,0.2919418,0.2652849
263,11,630,17.77361,7.900216,25.65226,10.09497,0.2919455,0.2652888
264,11,640,17.56174,7.901433,25.43874,9.940154,0.2919492,0.2652925
265,11,650,17.35459,7.902617,25.22975,9.790006,0.2919527,0.2652962
266,11,660,17.15201,7.903769,25.02514,9.64432,0.2919561,0.2652997
267,11,670,16.95387,7.904889,24.82479,9.5029,0.2919594,0.2653031
268,11,680,16.76004,7.90598,24.62858,9.365561,0.2919626,0.2653064
269,11,690,16.57039,7.907041,24.43637,9.23213,0.2919658,0.2653096
270,11,700,16.38481,7.908076,24.24805,9.102443,0.2919688,0.2653127
271,11,710,16.20318,7.909083,24.06351,8.976343,0.2919718,0.2653158
272,11,720,16.02538,7.910065,23.88264,8.853684,0.2919747,0.2653187
273,11,730,15.85131,7.911022,23.70534,8.734327,0.2919775,0.2653216
274,11,740,15.68086,7.911954,23.53151,8.618142,0.2919803,0.2653244
275,11,750,15.51394,7.912864,23.36104,8.505002,0.2919829,0.2653271
276,11,760,15.35045,7.913752,23.19385,8.39479,0.2919855,0.2653297
277,11,770,15.19029,7.914617,23.02985,8.287394,0.2919881,0.2653323
278,11,780,15.03338,7.915462,22.86894,8.182707,0.2919906,0.2653348
279,11,790,14.87963,7.916287,22.71105,8.080629,0.291993,0.2653373
280,11,800,14.72895,7.917092,22.55609,7.981062,0.2919954,0.2653397
281,11,810,14.58127,7.917879,22.40399,7.883916,0.2919977,0.265342
282,11,820,14.43652,7.918647,22.25467,7.789103,0.2919999,0.2653443
283,11,830,14.2946,7.919397,22.10806,7.69654,0.2920021,0.2653465
284,11,840,14.15546,7.920131,21.96409,7.606148,0.2920043,0.2653486
285,11,850,14.01902,7.920848,21.82269,7.517852,0.2920064,0.2653508
286,11,860,13.88521,7.921548,21.68379,7.43158,0.2920085,0.2653528
287,11,870,13.75397,7.922234,21.54734,7.347262,0.2920105,0.2653548
288,11,880,13.62523,7.922904,21.41326,7.264834,0.2920125,0.2653568
289,11,890,13.49894,7.92356,21.2815,7.184232,0.2920144,0.2653587
290,11,900,13.37504,7.924201,21.15201,7.105397,0.2920163,0.2653606
291,11,910,13.25346,7.924829,21.02473,7.028271,0.2920181,0.2653625
292,11,920,13.13415,7.925443,20.8996,6.952799,0.2920199,0.2653643
293,11,930,13.01706,7.926045,20.77657,6.878929,0.2920217,0.265366
294,11,940,12.90214,7.926634,20.65559,6.80661,0.2920234,0.2653678
295,11,950,12.78933,7.927211,20.53662,6.735793,0.2920251,0.2653695
296,11,960,12.67859,7.927776,20.4196,6.666433,0.2920268,0.2653711
297,11,970,12.56987,7.92833,20.30449,6.598486,0.2920285,0.2653727
298,11,980,12.46312,7.928872,20.19124,6.531907,0.2920301,0.2653743
299,11,990,12.3583,7.929404,20.07982,6.466658,0.2920316,0.2653759
300,11,1000,12.25536,7.929925,19.97018,6.402697,0.2920332,0.2653774
301,11,1010,12.15427,7.9304354,19.862272,6.3399875,0.29203468,0.26537889
302,11,1020,12.054978,7.9309363,19.756066,6.2784932,0.29203616,0.26538036
303,11,1030,11.957449,7.9314274,19.651522,6.218179,0.29203762,0.2653818
304,11,1040,11.861643,7.9319091,19.548603,6.1590112,0.29203905,0.26538321
305,11,1050,11.767524,7.9323817,19.447271,6.1009575,0.29204045,0.26538459
306,11,1060,11.675055,7.9328453,19.347493,6.0439867,0.29204183,0.26538595
307,11,1070,11.5842,7.9333002,19.249235,5.988069,0.29204318,0.26538728
308,11,1080,11.494926,7.9337467,19.152462,5.9331753,0.29204451,0.26538859
309,11,1090,11.407199,7.9341849,19.057143,5.8792778,0.29204582,0.26538987
310,11,1100,11.320986,7.9346151,18.963248,5.8263498,0.2920471,0.26539113
311,11,1110,11.236257,7.9350375,18.870745,5.7743652,0.29204836,0.26539237
312,11,1120,11.15298,7.9354523,18.779605,5.7232991,0.2920496,0.26539358
313,11,1130,11.071125,7.9358596,18.6898,5.6731274,0.29205081,0.26539478
314,11,1140,10.990664,7.9362597,18.601301,5.6238268,0.29205201,0.26539595
315,11,1150,10.911567,7.9366528,18.514082,5.5753749,0.29205319,0.2653971
316,11,1160,10.833808,7.9370389,18.428115,5.52775,0.29205434,0.26539823
317,11,1170,10.75736,7.9374184,18.343376,5.4809311,0.29205548,0.26539935
318,11,1180,10.682196,7.9377913,18.259839,5.4348979,0.2920566,0.26540044
319,11,1190,10.608291,7.9381578,18.177481,5.3896309,0.2920577,0.26540152
320,11,1200,10.535621,7.938518,18.096276,5.345111,0.29205878,0.26540257
321,11,1210,10.46416,7.9388722,18.016203,5.30132,0.29205985,0.26540361
322,11,1220,10.393886,7.9392205,17.937239,5.2582402,0.2920609,0.26540464
323,11,1230,10.324775,7.9395629,17.859361,5.2158543,0.29206193,0.26540565
324,11,1240,10.256805,7.9398997,17.782549,5.1741458,0.29206295,0.26540664
325,11,1250,10.189954,7.940231,17.706781,5.1330985,0.29206395,0.26540761
326,11,1260,10.124202,7.9405568,17.632038,5.092697,0.29206493,0.26540857
327,11,1270,10.059526,7.9408774,17.558299,5.052926,0.2920659,0.26540951
328,11,1280,9.9959063,7.9411928,17.485546,5.013771,0.29206686,0.26541044
329,11,1290,9.933324,7.9415032,17.41376,4.9752178,0.2920678,0.26541136
330,11,1300,9.8717591,7.9418087,17.342922,4.9372527,0.29206873,0.26541226
331,11,1310,9.8111929,7.9421093,17.273014,4.8998622,0.29206964,0.26541315
332,11,1320,9.7516069,7.9424053,17.204019,4.8630336,0.29207054,0.26541402
333,11,1330,9.692983,7.9426966,17.135921,4.8267541,0.29207143,0.26541488
334,11,1340,9.6353038,7.9429834,17.068701,4.7910117,0.2920723,0.26541573
335,11,1350,9.578552,7.9432659,17.002345,4.7557945,0.29207316,0.26541657
336,11,1360,9.5227107,7.943544,16.936837,4.7210911,0.29207401,0.26541739
337,11,1370,9.4677637,7.9438179,16.87216,4.6868903,0.29207485,0.2654182
338,11,1380,9.4136948,7.9440877,16.808301,4.6531813,0.29207567,0.265419
339,11,1390,9.3604884,7.9443535,16.745243,4.6199535,0.29207649,0.26541979
340,11,1400,9.3081291,7.9446153,16.682974,4.5871968,0.29207729,0.26542056
341,11,1410,9.256602,7.9448732,16.621478,4.5549013,0.29207808,0.26542133
342,11,1420,9.2058923,7.9451274,16.560743,4.5230572,0.29207886,0.26542208
343,11,1430,9.1559859,7.9453778,16.500754,4.4916552,0.29207963,0.26542283
344,11,1440,9.1068685,7.9456246,16.441499,4.4606861,0.29208039,0.26542356
345,11,1450,9.0585266,7.9458679,16.382965,4.4301412,0.29208114,0.26542429
346,11,1460,9.0109466,7.9461077,16.325139,4.4000117,0.29208188,0.265425
347,11,1470,8.9641155,7.946344,16.26801,4.3702892,0.29208261,0.2654257
348,11,1480,8.9180203,7.9465771,16.211564,4.3409656,0.29208333,0.2654264
349,11,1490,8.8726484,7.9468068,16.155791,4.3120329,0.29208404,0.26542708
350,11,1500,8.8279876,7.9470333,16.10068,4.2834833,0.29208474,0.26542776
351,11,1510,8.7840258,7.9472568,16.046218,4.2553094,0.29208543,0.26542843
352,11,1520,8.740751,7.9474771,15.992396,4.2275037,0.29208611,0.26542909
353,11,1530,8.6981519,7.9476944,15.939202,4.2000592,0.29208679,0.26542974
